geoid,households_total,households_0_10k,households_10_15k,households_15_20k,households_20_25k,households_25_30k,households_30_35k,households_35_40k,households_40_45k,households_45_50k,households_50_60k,households_60_75k,households_75_100k,households_100_125k,households_125_150k,households_150_200k,households_200k_plus
483239504002,447,77,34,74,14,32,33,0,0,15,17,15,86,50,0,0,0
483239504003,425,94,65,32,12,5,8,33,26,0,23,62,48,8,0,9,0
483239505001,428,43,0,0,64,19,0,22,0,12,29,75,29,48,39,39,9
483239505002,400,21,150,33,38,49,0,18,35,13,27,0,0,16,0,0,0
483239505003,290,42,40,17,34,19,16,11,7,0,8,50,31,0,15,0,0
483239505004,793,180,77,64,59,41,29,44,66,0,0,62,68,46,23,17,17
483239506011,187,10,32,41,17,0,0,4,39,23,3,12,0,0,6,0,0
483239506012,319,68,45,28,31,4,10,0,5,30,0,30,59,9,0,0,0
483239506013,343,120,42,15,32,5,27,9,0,8,21,30,30,0,0,0,4
483239506021,377,20,31,0,6,25,37,0,13,7,55,42,95,46,0,0,0
483239506022,362,16,27,8,0,0,38,0,0,51,27,43,51,66,0,35,0
483239506023,275,83,17,10,43,27,19,61,0,0,0,8,0,0,0,7,0
483239506024,436,32,9,36,21,45,68,16,28,0,47,82,52,0,0,0,0
483239507001,522,72,48,27,48,0,7,50,0,51,28,0,68,0,67,56,0
483239507002,719,113,46,171,0,19,90,53,55,20,15,28,42,0,0,24,43
483239507003,837,47,33,0,0,50,82,40,71,0,92,0,154,136,34,98,0
483239507004,718,60,0,0,85,34,15,0,35,46,32,69,114,101,50,12,65
483250001011,554,66,62,23,0,17,0,42,38,54,0,68,68,0,31,42,43
483250001012,660,65,42,7,15,13,19,19,16,28,47,61,146,29,10,46,97
483250001013,768,39,0,0,57,56,72,18,0,98,75,17,95,136,21,44,40
483250001014,310,27,41,7,10,51,4,9,5,9,18,11,62,24,11,12,9
483250001021,1459,103,26,16,24,10,112,10,73,24,170,193,119,143,203,94,139
483250001022,611,26,30,65,0,0,52,81,19,26,19,40,87,26,56,35,49
483250001023,948,19,0,17,22,26,29,0,0,35,115,78,150,232,76,79,70
483250002001,594,34,34,19,51,18,30,43,47,40,50,43,41,29,67,26,22
483250003001,574,12,48,0,60,0,13,50,48,0,66,100,45,82,50,0,0
483250003002,374,32,0,24,34,0,11,0,0,11,29,32,48,67,47,0,39
483250003003,693,15,0,58,33,38,0,19,0,31,43,34,137,56,93,102,34
483250003004,278,0,16,0,71,0,72,0,76,0,0,14,29,0,0,0,0
483250004011,955,32,69,4,9,69,54,20,9,35,35,155,131,149,85,83,16
483250004012,765,89,19,133,63,37,13,67,35,0,21,94,93,75,12,14,0
483250004021,455,28,124,10,5,8,0,39,8,46,13,1,39,37,35,45,17
483250004022,390,36,0,6,0,36,74,30,6,8,56,62,9,11,33,0,23
483250004023,590,17,113,44,27,48,64,15,0,20,52,39,24,103,0,16,8
483250005001,459,7,19,28,37,0,9,38,40,29,54,24,29,30,55,9,51
483250005002,516,26,29,0,9,55,44,20,35,51,29,66,58,62,7,0,25
483250005003,267,29,0,27,18,14,53,11,0,16,0,0,60,18,21,0,0
483250005004,496,15,47,30,9,59,12,11,21,7,61,36,91,18,11,52,16
483250008001,368,102,43,0,40,0,0,34,66,0,0,0,46,26,11,0,0
483250008002,463,74,35,28,0,19,18,0,11,0,73,97,0,29,34,45,0
483250008003,587,104,46,50,0,0,33,0,23,10,0,136,92,58,0,14,21
483250008004,722,27,102,17,52,92,30,0,18,18,81,36,147,66,36,0,0
483250008005,298,15,0,0,0,54,0,0,9,0,46,23,58,32,0,47,14
483279503001,263,5,19,64,29,18,0,29,42,0,12,0,34,0,5,0,6
483279503002,271,47,17,34,39,11,8,0,22,16,23,0,29,5,16,4,0
483279503003,430,11,41,0,63,35,27,10,0,23,34,43,86,20,8,24,5
483290001001,184,0,6,0,19,20,8,27,9,0,16,6,61,12,0,0,0
483290001002,274,14,14,6,0,7,0,45,16,5,4,45,43,36,9,0,30
483290001003,964,59,10,45,105,60,58,30,0,14,122,63,44,118,143,66,27
483290001004,602,18,140,0,55,7,9,8,0,29,90,60,40,37,27,74,8
483290002001,331,0,0,0,0,0,15,57,17,0,0,18,62,44,0,86,32
483290002002,656,55,53,0,37,65,0,58,29,36,0,34,12,53,74,36,114
483290002003,274,0,0,0,0,0,17,0,17,0,0,41,0,0,0,102,97
483290002004,676,15,0,0,18,73,0,0,18,30,37,18,17,122,96,117,115
483290003021,362,13,12,0,40,24,11,11,13,38,37,36,14,61,15,14,23
483290003022,460,0,0,0,0,0,0,24,13,0,27,26,96,127,54,54,39
483290003023,583,27,0,52,151,0,13,25,0,0,53,14,73,75,17,25,58
483290003024,244,0,0,19,0,14,69,0,0,0,13,14,31,57,0,10,17
483290003025,533,31,0,0,0,19,0,49,0,13,13,12,191,31,17,87,70
483290003031,403,4,0,9,0,0,9,6,0,0,31,12,59,54,32,124,63
483290003032,371,21,10,0,5,16,0,9,13,14,26,25,10,64,32,31,95
483290003033,415,0,8,26,0,0,55,0,0,0,0,45,48,20,31,83,99
483290003034,443,0,8,14,0,29,38,11,0,15,30,64,42,44,17,58,73
483290003041,771,9,9,0,0,16,20,17,49,92,40,84,110,107,37,100,81
483290003042,402,0,0,0,0,8,23,6,0,0,9,25,47,78,60,31,115
483290003043,555,0,0,10,0,22,9,30,8,22,48,53,48,138,33,24,110
483290003051,330,0,0,40,60,0,21,0,0,0,49,30,17,10,34,40,29
483290003052,378,25,18,0,0,0,0,0,12,15,20,52,96,11,42,39,48
483290003053,349,21,0,34,0,7,0,0,18,0,0,13,91,55,0,45,65
483290003054,431,0,0,0,54,32,54,0,0,32,20,91,37,80,31,0,0
483290003055,579,52,0,0,0,59,0,17,21,0,24,19,28,107,32,44,176
483290004011,603,30,0,29,0,30,52,0,28,26,70,94,82,64,43,31,24
483290004012,664,8,0,0,63,0,59,10,23,36,50,52,104,86,65,71,37
483290004021,386,0,0,0,0,10,10,10,26,11,68,51,38,50,42,45,25
483290004022,321,24,0,0,16,17,0,0,0,67,39,55,10,36,57,0,0
483290004023,708,7,70,18,0,10,54,30,116,11,23,23,211,56,54,0,25
483290004024,601,0,0,35,17,41,0,48,22,22,45,119,118,49,24,61,0
483290005001,457,21,43,18,0,13,0,26,22,11,19,38,18,29,72,47,80
483290005002,704,63,18,79,30,43,10,25,42,17,25,42,177,79,10,6,38
483290005003,771,17,0,17,9,8,48,30,25,26,58,109,87,69,87,72,109
483290006001,467,37,0,9,19,19,23,18,0,21,19,97,78,9,32,51,35
483290006002,398,10,13,13,39,9,0,69,25,8,89,9,22,7,18,45,22
483290006003,193,0,0,0,7,0,7,11,5,9,15,9,18,12,38,31,31
483290006004,250,0,5,22,10,0,0,0,0,0,7,18,50,44,23,61,10
483290006005,203,0,0,9,0,0,8,0,20,0,0,18,9,44,10,27,58
483290011001,419,15,48,50,0,10,0,7,20,9,58,46,82,74,0,0,0
483290011002,772,34,0,108,9,13,0,97,10,18,18,58,147,120,48,51,41
483290011003,280,10,26,23,57,0,0,46,41,0,0,21,31,0,25,0,0
483290011004,309,34,19,0,0,30,0,0,0,55,14,49,16,61,11,20,0
483290012001,346,26,26,9,8,0,9,25,39,0,17,0,73,10,0,19,85
483290012002,190,27,0,0,9,17,0,0,0,21,17,37,41,21,0,0,0
483290012003,485,0,14,0,0,0,101,0,53,0,115,13,131,0,20,38,0
483290012004,295,0,0,0,0,5,19,0,37,22,27,33,47,25,59,21,0
483290012005,422,0,0,0,0,0,8,0,9,121,4,77,96,38,0,0,69
483290012006,324,0,32,27,0,0,0,0,0,16,0,42,52,64,3,17,71
483290013001,595,75,0,12,0,32,10,27,8,14,92,52,139,48,48,18,20
483290013002,202,11,0,26,0,0,0,38,0,0,0,59,53,10,0,5,0
483290013003,549,29,14,11,21,8,20,20,109,18,61,106,44,49,11,18,10
483290013004,656,0,27,0,31,20,21,19,14,19,17,94,148,82,66,67,31
483290014001,332,30,0,6,41,0,49,0,15,16,7,81,67,7,0,13,0
483290014002,781,42,32,32,22,19,109,24,84,61,47,143,88,78,0,0,0
483290014003,296,63,16,22,12,22,0,0,6,0,0,34,75,13,0,33,0
483290015001,975,87,82,9,115,26,32,60,160,38,55,130,110,28,0,43,0
483290015002,491,37,16,19,85,28,8,2,15,0,27,97,134,23,0,0,0
483290017001,332,9,7,0,49,28,38,8,0,57,26,9,58,10,20,8,5
483290017002,778,109,32,95,77,38,30,0,27,3,45,138,94,63,18,9,0
483290017003,425,8,17,36,0,57,46,24,6,0,0,69,108,32,17,5,0
483290101041,324,0,15,0,0,0,0,13,11,0,14,19,0,22,63,17,150
483290101042,1742,0,0,0,0,26,42,78,49,78,115,71,89,256,384,214,340
483290101043,469,0,0,60,18,25,67,60,27,20,34,23,19,46,29,41,0
483290101044,541,0,0,47,0,17,26,13,0,0,0,119,103,54,28,31,103
483290101051,654,0,8,0,10,9,36,0,9,10,80,108,100,87,67,89,41
483290101052,562,0,79,0,42,35,76,0,22,22,18,44,44,129,0,51,0
483290101061,464,64,0,47,60,0,0,0,0,0,84,196,0,13,0,0,0
483290101062,538,0,78,0,16,22,11,18,15,0,16,83,35,69,134,0,41
483290101063,635,17,22,0,10,0,104,35,11,15,32,119,74,83,0,98,15
483290101064,879,17,32,59,0,152,0,0,29,36,86,34,118,56,51,177,32
483290101071,978,97,65,17,13,0,0,110,11,13,90,67,151,65,119,110,50
483290101072,359,0,0,42,0,76,22,0,0,39,17,25,44,17,9,33,35
483290101073,961,0,0,0,31,0,32,0,104,150,89,103,151,11,112,97,81
483290101081,715,9,0,9,0,0,45,36,49,59,45,10,79,67,34,143,130
483290101082,207,0,0,0,0,0,0,9,8,0,7,0,8,22,40,34,79
483290101083,694,0,66,52,68,28,24,12,0,30,34,117,46,40,45,39,93
483290101091,522,0,14,0,0,68,0,27,32,12,76,69,42,71,41,0,70
483290101092,585,0,0,0,16,97,57,39,0,61,52,14,171,41,0,26,11
483290101093,470,0,0,0,100,0,110,68,0,0,29,30,38,70,13,12,0
483290101094,247,0,38,0,13,66,0,15,0,0,0,12,75,14,0,0,14
483290101095,662,38,15,0,12,0,0,18,88,54,40,44,198,122,33,0,0
483290101121,1789,31,0,0,0,0,30,0,0,0,55,193,108,108,270,138,856
483290101122,1462,60,76,39,168,0,104,152,168,0,166,71,38,218,51,104,47
483290101123,321,0,0,0,46,50,73,0,0,0,0,46,62,0,0,10,34
483290101124,1737,0,0,0,0,21,115,20,23,0,204,107,146,120,227,189,565
483290101131,1149,0,14,0,0,0,0,0,69,15,41,219,108,164,233,220,66
483290101132,397,16,0,0,0,28,13,0,0,0,70,24,58,27,57,71,33
483290101133,349,0,0,0,14,0,25,0,0,50,58,0,16,34,46,56,50
483290101134,799,14,14,16,66,24,23,21,0,17,171,63,154,10,57,39,110
483290101135,659,13,0,14,37,31,34,0,0,53,34,87,82,15,77,95,87
483290101141,1261,24,65,68,0,26,64,84,35,60,0,146,287,161,189,36,16
483290101142,413,0,31,0,49,0,19,18,0,0,0,13,38,58,53,67,67
483290101143,1817,110,0,84,48,69,84,34,21,54,154,141,210,278,167,68,295
483290102001,772,93,38,17,63,6,92,0,8,65,93,117,76,39,31,0,34
483290102002,362,0,0,0,74,85,33,10,0,0,134,7,0,0,0,9,10
483299800001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483319501001,542,0,12,95,73,8,104,10,35,30,0,88,26,17,0,36,8
483319501002,360,27,82,16,5,10,26,19,35,7,28,32,12,32,15,4,10
483319503001,575,44,9,34,15,70,55,42,48,26,15,55,34,74,42,6,6
483319503002,486,19,43,0,0,43,3,7,20,48,17,57,75,64,43,29,18
483319503003,391,26,37,33,15,8,44,5,0,8,15,68,48,42,38,0,4
483319504011,307,62,32,22,0,0,28,0,57,0,11,0,43,16,0,22,14
483319504012,1067,92,70,144,52,69,95,28,32,53,98,122,99,50,26,15,22
483319504021,577,43,70,25,43,0,32,44,0,58,114,24,57,34,10,9,14
483319504022,569,14,68,124,43,13,0,37,29,22,26,28,80,24,36,25,0
483319505001,352,20,8,21,6,6,31,10,11,13,41,24,58,53,22,2,26
483319505002,401,28,2,3,4,41,12,30,59,20,43,44,31,33,17,13,21
483319505003,245,18,11,17,25,24,4,15,54,8,27,4,12,15,3,5,3
483319507001,484,13,45,66,62,20,18,67,17,24,0,44,52,16,28,12,0
483319507002,250,0,139,0,0,0,79,0,0,0,0,32,0,0,0,0,0
483319507003,258,0,45,84,21,23,0,11,0,0,18,18,38,0,0,0,0
483319507004,492,0,107,22,85,128,0,39,26,0,19,15,51,0,0,0,0
483319507005,823,16,38,42,47,20,51,19,67,24,269,59,111,21,28,11,0
483319507006,111,37,0,32,0,0,0,12,0,0,0,12,18,0,0,0,0
483319508001,778,10,95,23,35,41,66,19,36,25,57,118,93,66,36,54,4
483319508002,369,27,22,19,7,14,15,41,36,8,40,14,44,27,15,30,10
483339501001,274,28,7,37,0,28,18,4,22,0,26,18,35,25,8,3,15
483339501002,173,3,12,8,22,12,11,6,5,12,12,13,33,9,0,4,11
483339501003,190,10,11,11,10,11,22,7,2,1,5,45,26,9,0,19,1
483339502001,410,17,0,83,11,31,29,24,10,20,17,64,36,6,15,16,31
483339502002,380,40,50,23,19,29,14,18,15,34,50,41,44,0,0,3,0
483339502003,406,56,12,44,14,0,13,21,17,5,32,83,50,13,35,2,9
483359502001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483359502002,579,24,0,18,16,39,50,20,43,41,103,111,114,0,0,0,0
483359502003,395,0,23,22,74,14,7,32,68,7,32,27,39,50,0,0,0
483359502004,450,0,0,13,72,16,4,0,61,4,6,87,12,140,16,0,19
483359502005,538,20,0,45,36,23,23,15,0,45,100,44,45,65,58,0,19
483359504001,375,21,17,26,17,11,18,30,25,23,5,30,51,42,18,19,22
483359504002,302,4,5,29,16,10,14,29,18,13,23,44,19,30,10,26,12
483379501001,854,87,39,74,23,56,55,23,75,17,75,95,110,64,17,10,34
483379501002,300,19,1,19,37,0,41,10,12,22,3,27,16,63,20,0,10
483379502001,354,8,46,11,22,20,18,11,16,32,30,71,30,6,8,22,3
483379502002,370,15,24,16,42,18,26,3,17,10,39,28,22,8,65,27,10
483379503001,214,19,18,2,15,12,14,6,0,17,38,5,14,10,44,0,0
483379503002,461,79,39,92,24,16,22,16,31,49,16,0,23,8,35,6,5
483379503003,439,71,45,52,46,8,68,11,8,29,16,29,37,19,0,0,0
483379504001,558,3,43,7,3,95,22,70,0,6,130,51,84,5,39,0,0
483379504002,183,0,3,15,7,0,0,10,3,0,13,2,70,22,14,3,21
483379504003,589,84,93,32,0,0,16,14,28,67,53,22,35,71,0,16,58
483379504004,364,17,0,0,51,54,0,0,17,0,12,74,43,15,0,16,65
483379504005,344,0,17,40,0,26,14,0,0,0,36,66,68,32,25,20,0
483379505001,283,14,0,0,13,0,28,18,0,18,11,26,52,46,19,18,20
483379505002,229,13,0,45,0,0,72,20,11,12,11,10,35,0,0,0,0
483379505003,435,30,13,13,88,33,0,49,0,44,0,41,31,9,84,0,0
483379505004,340,53,28,0,13,13,41,80,22,14,17,38,11,10,0,0,0
483379505005,283,25,22,0,78,20,31,0,27,14,0,13,0,53,0,0,0
483379505006,306,16,0,0,71,14,9,15,15,13,16,75,0,62,0,0,0
483379505007,285,13,16,0,0,0,76,0,0,0,85,11,69,0,0,15,0
483379506001,529,3,30,17,27,34,30,47,10,18,50,71,93,26,0,33,40
483379506002,324,2,21,30,22,7,30,22,22,26,22,14,44,19,24,12,7
483396901001,1220,0,0,19,0,0,16,17,21,19,85,52,137,289,196,203,166
483396901002,1170,104,160,19,45,171,45,59,16,17,46,101,153,116,34,51,33
483396901003,337,0,0,18,36,0,22,40,18,0,0,36,27,88,35,0,17
483396901004,889,0,40,40,35,20,59,18,64,75,140,135,40,37,35,89,62
483396902011,513,17,0,0,0,20,147,0,10,0,0,71,75,29,74,7,63
483396902012,1767,41,72,25,31,102,87,50,114,11,115,310,249,203,38,109,210
483396902013,747,0,0,0,13,33,17,0,29,0,18,55,104,89,85,170,134
483396902014,632,0,49,0,0,0,34,14,0,0,51,43,206,111,38,35,51
483396902021,518,2,2,57,3,46,14,38,17,0,0,22,131,2,19,73,92
483396902022,451,0,14,0,16,0,0,80,0,25,0,71,146,44,36,19,0
483396902023,428,0,0,15,0,34,0,12,0,0,78,31,86,82,15,63,12
483396902024,481,12,0,78,11,18,30,0,0,55,37,29,35,80,59,37,0
483396902025,634,0,1,1,0,27,75,19,0,20,19,2,54,120,25,121,150
483396903001,715,50,42,56,68,69,33,47,42,24,110,71,76,0,14,0,13
483396903002,533,8,47,25,108,50,30,31,0,16,50,27,64,17,19,20,21
483396903003,448,36,0,12,30,19,16,53,15,13,11,12,32,61,38,59,41
483396904011,1593,33,0,0,28,86,24,15,54,26,82,288,271,138,207,107,234
483396904012,539,0,0,0,0,0,13,21,21,0,0,43,64,128,46,67,136
483396904021,958,0,0,21,43,0,0,41,30,27,54,274,126,85,30,94,133
483396904022,1012,44,149,100,43,48,97,26,35,0,87,58,98,63,33,54,77
483396904023,397,0,20,0,0,29,0,0,0,0,0,63,41,0,122,43,79
483396904024,2274,0,0,0,0,131,0,40,149,116,335,123,191,193,112,203,681
483396904025,1005,0,23,0,0,88,143,32,59,0,56,147,282,83,29,63,0
483396905001,1970,35,19,0,73,66,14,34,42,71,117,77,288,239,214,372,309
483396905002,1693,14,15,0,0,16,35,17,91,0,82,84,253,246,212,276,352
483396906011,2062,40,0,41,78,0,0,0,50,0,41,310,224,27,327,463,461
483396906012,601,0,0,45,0,0,49,39,0,0,0,44,130,37,45,69,143
483396906013,2032,50,0,0,160,257,51,0,59,40,292,90,147,348,0,415,123
483396906014,1272,83,0,77,42,37,0,39,223,0,91,92,288,80,58,122,40
483396906015,638,0,0,0,116,0,0,40,0,0,0,0,44,38,181,142,77
483396906016,982,0,0,0,0,0,0,34,35,0,0,0,59,44,184,188,438
483396906021,1763,131,39,148,55,0,0,0,0,0,0,270,57,112,77,94,780
483396906022,2820,291,93,0,47,0,130,61,0,0,206,168,172,334,49,532,737
483396906023,2127,0,0,17,0,52,181,35,0,0,142,54,151,62,27,180,1226
483396906024,958,0,0,0,0,59,0,169,0,0,0,0,74,0,62,54,540
483396907001,1830,66,42,14,75,125,46,5,13,60,81,95,402,82,87,206,431
483396907002,3274,101,54,24,111,25,128,104,63,97,278,519,604,559,239,197,171
483396908001,917,9,0,9,0,0,9,11,26,63,8,48,63,84,115,136,336
483396908002,613,17,0,0,8,8,19,29,18,0,36,58,44,50,58,96,172
483396909001,653,10,11,0,0,9,14,12,13,0,9,68,35,98,30,83,261
483396909002,813,11,30,0,19,20,20,0,11,0,17,35,67,125,45,43,370
483396910001,705,9,0,0,8,0,0,15,9,0,33,49,74,119,51,166,172
483396910002,838,0,8,17,10,22,20,0,38,15,8,49,67,19,13,164,388
483396911001,678,13,0,0,8,0,0,8,37,12,62,38,136,137,53,55,119
483396911002,897,8,16,9,0,9,25,9,44,8,82,79,194,93,89,95,137
483396912001,868,29,0,0,0,14,15,0,15,15,56,49,65,123,100,80,307
483396912002,1102,76,131,16,88,88,16,74,130,62,52,113,97,79,16,16,48
483396912003,833,0,0,0,0,61,0,0,0,10,0,33,62,33,40,112,482
483396913011,1028,0,30,21,8,43,8,19,14,10,58,24,96,188,75,173,261
483396913012,591,47,10,0,0,16,7,15,0,0,14,17,103,37,51,107,167
483396913021,1242,70,204,15,0,262,27,44,58,27,39,128,118,48,77,44,81
483396913022,1314,94,133,98,126,125,116,17,20,0,0,100,253,32,80,55,65
483396914001,1193,0,17,87,85,60,0,43,55,0,96,312,180,119,38,77,24
483396914002,2054,55,21,58,87,83,191,106,76,39,150,179,174,179,132,109,415
483396914003,942,117,82,0,0,62,52,0,0,12,150,161,86,142,29,22,27
483396915001,328,0,15,15,0,0,33,0,15,12,6,6,22,12,29,47,116
483396915002,598,19,0,0,0,29,29,0,34,27,161,34,25,57,34,72,77
483396915003,719,41,0,14,15,0,4,15,150,36,122,43,126,105,14,34,0
483396915004,575,98,76,34,0,55,62,36,0,62,47,31,17,0,23,0,34
483396916011,1110,151,71,74,26,0,22,20,28,0,69,137,120,100,65,127,100
483396916012,694,9,11,37,16,51,23,23,0,31,36,58,57,10,88,83,161
483396916021,1457,24,22,0,56,44,157,0,108,87,206,129,369,159,40,54,2
483396916022,629,19,21,0,12,0,30,0,30,0,77,102,70,52,89,97,30
483396917001,1286,40,5,25,37,0,50,15,38,17,59,99,102,154,54,137,454
483396918001,441,0,13,28,10,29,16,49,9,5,27,26,40,61,15,66,47
483396918002,370,8,12,5,27,10,7,37,11,5,15,39,40,54,36,53,11
483396918003,392,19,0,0,14,13,9,5,10,17,6,50,67,99,14,43,26
483396918004,664,5,0,17,22,0,7,0,13,0,15,61,160,135,43,120,66
483396918005,1460,14,19,28,123,44,218,60,80,135,106,134,156,89,69,129,56
483396919001,793,51,0,0,14,0,16,0,14,41,88,39,156,117,57,74,126
483396919002,482,54,14,0,76,76,30,62,0,25,0,52,44,11,0,0,38
483396919003,828,0,0,0,41,0,0,0,28,52,33,90,238,125,60,104,57
483396920011,2940,0,0,0,14,0,0,46,66,110,168,153,164,775,498,340,606
483396920012,3102,118,0,0,0,71,0,114,18,115,297,301,690,162,648,167,401
483396920013,1409,0,0,0,57,0,40,0,0,0,431,200,490,126,31,0,34
483396920014,700,0,39,0,0,0,0,33,0,158,0,128,58,90,21,51,122
483396920015,2086,82,0,0,181,0,0,42,64,75,46,100,183,613,92,206,402
483396920016,583,0,70,97,0,0,0,0,15,0,0,128,159,99,0,0,15
483396920021,1313,0,0,0,23,0,24,0,49,21,0,20,84,41,151,334,566
483396920022,2229,16,30,61,19,0,23,27,0,63,102,238,325,245,197,376,507
483396921001,1489,16,193,115,7,43,54,142,105,23,32,147,160,118,0,159,175
483396921002,2514,100,0,34,45,92,99,84,148,140,165,307,359,219,241,254,227
483396921003,836,43,0,0,28,0,37,0,0,35,97,29,115,169,90,90,103
483396922001,550,42,31,17,0,17,60,0,16,15,93,19,78,111,51,0,0
483396922002,331,0,16,79,29,0,0,0,13,0,42,36,62,27,0,27,0
483396922003,1600,168,34,65,120,108,31,70,122,59,222,334,132,66,51,0,18
483396922004,450,0,37,16,0,0,64,84,0,0,68,35,91,16,15,0,24
483396923001,1238,78,33,92,0,8,34,23,0,111,51,200,174,204,212,0,18
483396923002,541,0,0,126,91,0,0,38,23,0,0,97,24,99,43,0,0
483396923003,496,0,0,0,0,0,134,0,60,0,0,87,41,109,0,40,25
483396923004,1371,125,116,74,28,187,53,22,78,0,117,254,153,133,31,0,0
483396923005,2524,0,15,0,51,140,0,40,0,0,193,251,298,642,154,356,384
483396924001,705,81,37,25,51,76,95,15,15,47,51,29,51,0,0,73,59
483396924002,647,0,13,25,0,0,50,75,41,0,186,80,72,38,0,26,41
483396924003,2652,63,120,200,74,42,72,77,68,69,280,387,416,218,252,213,101
483396925001,260,28,0,0,42,30,26,0,0,0,0,72,15,35,0,0,12
483396925002,544,33,44,44,21,42,103,17,0,0,0,81,59,53,30,0,17
483396925003,643,15,15,17,53,14,57,29,95,48,51,73,35,50,16,45,30
483396925004,1547,165,44,166,98,19,156,28,88,69,89,107,190,184,79,43,22
483396926011,762,91,25,24,122,0,13,17,39,55,69,76,124,31,26,30,20
483396926012,474,60,37,0,45,17,0,43,53,24,61,47,44,32,0,0,11
483396926021,1075,127,0,226,79,32,94,0,80,22,169,54,44,124,0,0,24
483396926022,2573,85,286,49,87,18,144,19,129,104,276,360,307,183,193,85,248
483396926023,400,0,0,77,55,19,0,0,53,19,0,45,40,41,0,51,0
483396927001,866,0,91,0,30,121,42,32,110,55,92,86,75,57,25,39,11
483396927002,551,25,0,51,0,32,36,13,32,66,17,39,52,86,16,37,49
483396927003,1049,39,104,55,94,53,46,24,21,76,0,81,76,141,61,92,86
483396928011,887,47,27,45,7,31,30,56,22,27,36,89,236,74,76,67,17
483396928012,897,26,42,73,43,20,60,33,16,89,30,111,241,8,24,76,5
483396928013,601,5,70,43,56,57,77,4,4,7,20,57,115,15,8,63,0
483396928014,598,19,9,85,34,3,43,20,16,43,42,40,126,54,50,0,14
483396928021,618,8,0,90,8,71,12,66,22,101,58,44,82,33,23,0,0
483396928022,640,24,61,142,41,69,20,0,14,54,20,50,87,20,35,0,3
483396928023,556,69,3,54,16,11,26,36,29,9,53,24,70,50,26,34,46
483396929001,778,26,27,29,58,22,30,17,35,7,123,123,155,22,30,60,14
483396929002,750,24,10,16,13,72,40,47,52,7,15,80,145,106,11,76,36
483396930001,381,90,34,0,44,13,0,27,2,0,81,20,0,48,13,9,0
483396930002,571,31,0,120,131,21,17,39,62,0,36,13,26,47,0,13,15
483396930003,732,23,0,18,35,42,0,16,157,83,53,88,55,62,12,45,43
483396930004,1464,81,35,83,181,55,140,15,79,74,180,75,193,174,24,0,75
483396931011,255,51,10,0,0,117,25,0,6,0,4,4,0,0,0,0,38
483396931012,267,16,28,0,0,0,15,43,0,30,52,27,0,56,0,0,0
483396931013,839,70,48,53,75,31,99,50,17,78,39,63,106,60,31,12,7
483396931014,487,53,71,22,32,33,48,19,9,0,70,4,53,27,0,10,36
483396931021,824,72,30,58,62,24,28,24,46,17,75,132,133,19,47,20,37
483396931022,738,48,0,32,54,20,87,41,35,24,135,105,116,36,5,0,0
483396932001,1029,0,39,16,87,38,0,15,0,51,49,27,286,48,98,79,196
483396932002,782,0,0,14,0,11,16,14,35,13,28,72,215,109,115,90,50
483396932003,570,13,0,0,29,28,14,13,55,32,74,41,131,87,0,16,37
483396932004,551,0,0,0,0,11,22,16,0,0,54,11,86,68,21,43,219
483396933001,686,0,99,0,119,51,80,68,15,62,45,33,48,0,37,16,13
483396933002,1141,49,0,0,13,44,18,22,0,43,86,176,216,413,24,11,26
483396933003,1257,47,50,61,14,27,196,13,77,47,101,43,317,42,61,67,94
483396934001,260,24,50,0,58,45,24,0,9,17,13,3,17,0,0,0,0
483396934002,626,156,59,32,64,103,94,7,6,0,14,64,16,11,0,0,0
483396934003,537,78,41,94,52,33,16,93,4,25,57,44,0,0,0,0,0
483396935001,595,40,17,14,0,17,14,142,13,61,64,80,35,81,0,17,0
483396935002,1145,33,119,39,77,17,18,14,91,164,246,175,80,57,15,0,0
483396935003,503,0,0,71,40,110,48,32,0,10,59,0,79,19,13,22,0
483396935004,221,0,0,0,9,3,0,84,0,0,76,35,0,0,14,0,0
483396936001,1165,109,83,44,63,69,80,196,49,74,75,118,91,55,0,19,40
483396936002,910,73,52,75,19,27,55,106,79,115,25,60,50,21,63,14,76
483396937001,1946,44,176,40,35,70,46,136,104,47,118,180,231,115,125,239,240
483396937002,1996,105,0,15,71,118,0,19,122,72,360,50,224,224,153,196,267
483396938001,1703,60,47,120,251,143,109,94,153,139,120,173,88,72,85,39,10
483396939001,177,28,0,31,16,0,54,0,13,18,0,17,0,0,0,0,0
483396939002,430,16,108,0,96,50,8,0,108,12,0,24,0,8,0,0,0
483396939003,1268,81,79,98,28,72,29,22,71,46,74,64,334,178,39,35,18
483396939004,757,0,0,0,69,82,85,47,37,64,57,182,54,58,0,0,22
483396939005,277,17,18,0,14,0,9,17,17,0,50,45,59,0,11,0,20
483396939006,414,47,53,0,72,0,39,45,0,31,21,43,25,19,19,0,0
483396940001,1036,24,0,7,96,134,27,66,126,0,82,216,154,55,22,18,9
483396940002,636,49,2,30,0,3,70,29,52,17,109,71,137,0,39,0,28
483396940003,1302,84,68,82,89,17,31,34,137,107,263,62,86,90,82,39,31
483396940004,786,81,0,30,36,147,0,63,0,9,35,216,42,22,29,14,62
483396941011,846,34,7,16,64,0,63,155,46,111,118,127,29,62,0,14,0
483396941012,923,77,0,11,88,65,50,0,22,19,183,36,189,69,6,67,41
